client_id,age,genre,anciennete_mois,facture_mensuelle,facture_totale,type_contrat,service_internet,moyen_paiement,tickets_support,region,offre_promo,senior,facture_electronique,dernier_contact_jours,churn
C101007,50.0,Femme,55,43.57,2552.83,Annuel,Aucun,Virement,2,Grand Est,0,0,1,21,Non
C101156,25.0,Femme,51,48.19,2492.68,Biennal,DSL,Carte bancaire,0,Île-de-France,1,0,1,22,Non
C100185,46.0,Femme,52,84.83,3964.86,Mensuel,Aucun,Chèque électronique,4,Hauts-de-France,0,0,1,17,Oui
C100041,66.0,Femme,20,79.92,1710.26,Mensuel,Aucun,Virement,0,Provence-Alpes-Côte d'Azur,0,1,1,54,Oui
C100692,77.0,Femme,5,76.02,396.08,Biennal,Fibre,Virement,2,Île-de-France,0,1,1,55,Oui
C100108,,Homme,58,79.35,4879.61,Biennal,Aucun,Chèque électronique,1,Hauts-de-France,0,0,1,14,Non
C100038,35.0,Femme,55,53.62,2721.62,Mensuel,DSL,Virement,2,Île-de-France,0,0,1,31,Oui
C100568,59.0,Homme,9,59.52,512.59,Mensuel,Fibre,Prélèvement,1,Île-de-France,1,0,1,34,Non
C100884,70.0,Homme,38,125.97,4270.92,Mensuel,Aucun,Carte bancaire,1,Île-de-France,1,1,1,21,Non
C101193,62.0,Femme,60,136.43,,Mensuel,DSL,Prélèvement,2,Grand Est,0,0,0,19,Non
C101353,76.0,Homme,47,39.84,1762.59,Mensuel,Fibre,Virement,0,Auvergne-Rhône-Alpes,0,1,1,16,Oui
C100483,68.0,Femme,5,87.47,455.58,Mensuel,DSL,Virement,0,Nouvelle-Aquitaine,0,1,0,15,Oui
C100468,29.0,Homme,53,36.6,1875.8,Biennal,Aucun,Carte bancaire,2,Hauts-de-France,0,0,1,30,Non
C100024,68.0,Femme,57,62.19,3461.4,Biennal,Fibre,Prélèvement,0,Grand Est,0,1,1,20,Non
C100898,22.0,Homme,68,115.92,,Mensuel,Aucun,Prélèvement,3,Nouvelle-Aquitaine,0,0,1,12,Non
C101112,30.0,Homme,16,18.5,292.87,Biennal,Fibre,Chèque électronique,1,Grand Est,0,0,1,11,Oui
C100068,22.0,Femme,4,42.96,,Biennal,DSL,Prélèvement,0,Hauts-de-France,1,0,0,8,Non
C101191,35.0,Homme,12,18.5,220.96,Mensuel,Fibre,Carte bancaire,1,Hauts-de-France,0,0,0,31,Oui
C100366,48.0,Femme,51,63.1,3333.91,Mensuel,DSL,Virement,1,Hauts-de-France,0,0,1,1,Non
C100505,47.0,Femme,17,66.58,1132.48,Mensuel,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,20,Non
C100850,80.0,Femme,32,42.24,1305.4,Mensuel,Fibre,Prélèvement,1,Occitanie,0,1,1,67,Oui
C101239,20.0,Femme,41,58.38,2193.69,Annuel,Fibre,Prélèvement,0,Hauts-de-France,0,0,1,46,Non
C100383,33.0,Homme,51,98.04,4749.69,Mensuel,Aucun,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,1,15,Non
C100734,31.0,Femme,28,72.06,1777.59,Annuel,DSL,Carte bancaire,3,Nouvelle-Aquitaine,1,0,1,54,Non
C100717,49.0,Homme,20,27.36,527.07,Mensuel,DSL,Chèque électronique,1,Occitanie,1,0,1,14,Non
C101253,68.0,Autre,57,99.41,5930.89,Mensuel,Fibre,Carte bancaire,1,Occitanie,0,1,0,87,Non
C100454,56.0,Homme,9,143.9,1203.46,Mensuel,Fibre,Prélèvement,0,Auvergne-Rhône-Alpes,1,0,0,4,Non
C100264,81.0,Homme,33,106.38,3582.56,Mensuel,Fibre,Carte bancaire,2,Grand Est,1,1,0,34,Oui
C100075,48.0,Homme,56,34.29,1848.32,Mensuel,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,7,Non
C100232,19.0,Femme,65,60.2,4136.18,Mensuel,Aucun,Prélèvement,3,Provence-Alpes-Côte d'Azur,0,0,1,18,Non
C100444,50.0,Femme,2,84.08,154.56,Mensuel,Fibre,,2,Occitanie,0,0,1,32,Oui
C100395,73.0,Femme,4,81.51,304.0,Mensuel,Aucun,Chèque électronique,1,Grand Est,1,1,1,19,Oui
C101269,21.0,Homme,20,96.23,1742.63,Mensuel,Fibre,Carte bancaire,0,Occitanie,0,0,1,45,Oui
C100176,63.0,Femme,23,99.63,2462.44,Annuel,DSL,Carte bancaire,1,Hauts-de-France,1,0,1,8,Non
C100018,71.0,Homme,38,121.45,4618.68,Mensuel,Aucun,Carte bancaire,3,Grand Est,0,1,1,65,Oui
C101235,40.0,Femme,72,113.23,8553.62,Mensuel,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,0,13,Oui
C100967,38.0,Femme,15,73.76,1159.6,Mensuel,DSL,Virement,2,Grand Est,0,0,1,28,Oui
C100341,36.0,Homme,46,39.69,1621.52,Mensuel,Fibre,Virement,2,Hauts-de-France,1,0,1,4,Non
C100938,47.0,Femme,6,55.82,361.3,Annuel,Fibre,Chèque électronique,2,Auvergne-Rhône-Alpes,1,0,1,10,Non
C100879,58.0,Homme,37,61.42,2419.62,Mensuel,DSL,,0,Hauts-de-France,0,0,1,37,Non
C100595,69.0,Femme,14,81.97,1041.34,Biennal,Fibre,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,1,1,10,Non
C100061,65.0,Femme,15,66.95,984.54,Mensuel,Aucun,Carte bancaire,1,Provence-Alpes-Côte d'Azur,1,1,1,53,Oui
C101187,56.0,Femme,72,106.5,7851.63,Mensuel,Fibre,Carte bancaire,1,Île-de-France,1,0,1,41,Non
C100272,27.0,Femme,36,89.44,3000.55,Annuel,DSL,Chèque électronique,0,Provence-Alpes-Côte d'Azur,0,0,1,36,Non
C101139,52.0,Homme,34,66.37,2172.08,Mensuel,Fibre,Carte bancaire,4,Nouvelle-Aquitaine,1,0,0,30,Non
C100872,25.0,Homme,13,61.16,735.42,Mensuel,Fibre,Chèque électronique,2,Occitanie,1,0,1,28,Oui
C101262,46.0,Homme,51,93.71,4489.56,Mensuel,Fibre,Prélèvement,1,Île-de-France,1,0,1,41,Non
C101322,53.0,Femme,55,88.84,4441.67,Biennal,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,1,0,1,29,Non
C100278,22.0,Homme,63,18.5,1108.77,Annuel,Aucun,Prélèvement,0,Occitanie,0,0,0,45,Non
C101094,39.0,Homme,67,80.92,5624.99,Biennal,DSL,Virement,2,Nouvelle-Aquitaine,0,0,1,7,Non
C100694,23.0,Homme,35,70.03,2502.54,Mensuel,DSL,Carte bancaire,2,Île-de-France,1,0,1,6,Non
C100368,19.0,Femme,23,93.94,2289.37,Mensuel,DSL,Carte bancaire,1,Grand Est,1,0,1,6,Oui
C101360,23.0,Homme,35,56.82,2111.81,Mensuel,Aucun,Chèque électronique,1,Grand Est,0,0,1,57,Oui
C100036,72.0,Femme,69,70.08,4643.12,Annuel,Fibre,Virement,1,Grand Est,1,1,0,9,Non
C100735,60.0,Autre,43,62.59,2544.47,Annuel,Fibre,Virement,1,Auvergne-Rhône-Alpes,1,0,1,12,Non
C101251,44.0,Femme,54,66.7,3646.11,Annuel,DSL,Prélèvement,3,Occitanie,0,0,1,11,Non
C100662,20.0,Homme,65,64.03,4467.19,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,0,0,19,Non
C101068,39.0,Femme,51,35.2,1649.62,Annuel,Aucun,Chèque électronique,0,Hauts-de-France,0,0,1,44,Non
C101268,79.0,Femme,40,117.98,4168.06,Biennal,DSL,Carte bancaire,0,Provence-Alpes-Côte d'Azur,0,1,1,13,Non
C100547,55.0,Femme,19,40.58,,Annuel,DSL,Chèque électronique,2,Hauts-de-France,0,0,1,22,Non
C101124,71.0,Homme,66,90.02,6066.84,Mensuel,Fibre,Carte bancaire,4,Provence-Alpes-Côte d'Azur,0,1,0,42,Oui
C100688,46.0,Homme,25,21.5,531.12,Mensuel,Fibre,Carte bancaire,3,Provence-Alpes-Côte d'Azur,0,0,1,4,Oui
C100738,65.0,Homme,22,107.5,2191.37,Mensuel,DSL,Prélèvement,1,Provence-Alpes-Côte d'Azur,1,1,1,15,Oui
C100191,58.0,Homme,59,72.72,3859.27,Annuel,DSL,Virement,0,Nouvelle-Aquitaine,1,0,0,68,Non
C100919,58.0,Femme,3,25.86,77.47,Mensuel,DSL,Virement,0,Occitanie,0,0,0,19,Non
C100456,27.0,Femme,10,32.73,309.18,Mensuel,Aucun,Prélèvement,0,Nouvelle-Aquitaine,0,0,0,13,Oui
C100868,46.0,Femme,3,78.62,,Mensuel,Fibre,Prélèvement,0,Hauts-de-France,0,0,1,8,Non
C100393,56.0,Femme,53,101.76,5744.82,Annuel,Fibre,Carte bancaire,1,Occitanie,0,0,1,34,Non
C100675,64.0,Femme,48,66.8,3441.1,Mensuel,DSL,Prélèvement,2,Hauts-de-France,1,0,1,21,Non
C100760,29.0,Homme,28,49.44,1308.34,Annuel,Fibre,Carte bancaire,2,Occitanie,0,0,0,13,Non
C101385,33.0,Femme,54,31.81,1756.31,Annuel,Aucun,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,0,1,29,Non
C100728,49.0,Homme,14,91.76,1386.32,Biennal,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,18,Non
C100419,50.0,Homme,65,123.3,7433.9,Mensuel,DSL,Chèque électronique,2,Occitanie,0,0,0,12,Non
C100375,24.0,Femme,56,81.43,4085.33,Mensuel,Fibre,Carte bancaire,2,Auvergne-Rhône-Alpes,0,0,1,2,Non
C100412,35.0,Homme,57,99.7,,Annuel,DSL,Virement,2,Occitanie,0,0,1,28,Non
C100074,61.0,Femme,3,84.87,262.89,Mensuel,Fibre,Carte bancaire,0,Grand Est,0,0,1,14,Non
C101318,46.0,Homme,41,18.66,720.59,Mensuel,Fibre,,4,Provence-Alpes-Côte d'Azur,1,0,1,30,Non
C101106,33.0,Femme,29,55.17,1458.21,Annuel,Aucun,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,1,1,Non
C100500,25.0,Homme,64,71.39,4024.4,Biennal,Aucun,Prélèvement,0,Nouvelle-Aquitaine,0,0,1,5,Non
C100825,23.0,Femme,9,52.34,502.81,Annuel,DSL,Prélèvement,0,Hauts-de-France,0,0,1,26,Non
C100195,23.0,Homme,37,76.01,2997.42,Mensuel,Fibre,Chèque électronique,1,Auvergne-Rhône-Alpes,0,0,0,30,Non
C101092,71.0,Femme,25,67.79,1563.73,Mensuel,Aucun,Prélèvement,0,Nouvelle-Aquitaine,1,1,0,40,Non
C100616,33.0,Homme,63,37.96,2469.79,Annuel,Fibre,Prélèvement,0,Nouvelle-Aquitaine,0,0,0,31,Non
C100114,50.0,Femme,55,110.06,5388.63,Mensuel,Fibre,Carte bancaire,0,Nouvelle-Aquitaine,1,0,0,20,Non
C100417,25.0,Homme,44,111.5,4458.32,Mensuel,DSL,Prélèvement,0,Auvergne-Rhône-Alpes,0,0,1,9,Non
C100601,67.0,Homme,43,41.03,1816.55,Biennal,Fibre,Carte bancaire,1,Grand Est,0,1,1,10,Non
C100921,54.0,Homme,45,79.8,3264.49,Mensuel,Fibre,Virement,1,Grand Est,1,0,0,9,Non
C100604,70.0,Homme,50,90.27,4441.45,Biennal,Aucun,Carte bancaire,0,Hauts-de-France,0,1,0,15,Non
C101348,65.0,Femme,16,52.88,851.08,Mensuel,DSL,,3,Hauts-de-France,1,1,0,27,Non
C100089,71.0,Homme,23,81.82,1928.66,Mensuel,DSL,,0,Provence-Alpes-Côte d'Azur,0,1,1,10,Non
C100848,70.0,Femme,22,66.26,1361.22,Mensuel,Fibre,Carte bancaire,1,Île-de-France,0,1,1,16,Non
C101081,81.0,Homme,52,41.21,1936.73,Biennal,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,1,1,1,18,Non
C101347,62.0,Homme,4,69.24,260.42,Annuel,DSL,Prélèvement,0,Occitanie,0,0,0,36,Oui
C100753,,Homme,11,59.16,699.87,Mensuel,Aucun,Chèque électronique,1,Nouvelle-Aquitaine,0,1,1,49,Non
C100498,77.0,Femme,22,45.65,974.08,Mensuel,DSL,Prélèvement,1,Grand Est,0,1,1,49,Non
C101114,30.0,Homme,30,72.54,1987.88,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,0,1,40,Non
C101352,49.0,Femme,48,64.39,3225.59,Mensuel,Fibre,Prélèvement,1,Île-de-France,0,0,1,20,Non
C101120,18.0,Homme,23,49.88,1053.98,Mensuel,Fibre,Prélèvement,1,Auvergne-Rhône-Alpes,1,0,1,53,Oui
C101118,64.0,Homme,55,91.65,4545.89,Annuel,Fibre,Carte bancaire,2,Grand Est,0,0,1,30,Non
C100011,80.0,Homme,52,40.4,1970.69,Biennal,Fibre,Prélèvement,1,Île-de-France,0,1,1,31,Non
C100396,20.0,Femme,65,50.99,3038.22,Mensuel,Fibre,Chèque électronique,1,Grand Est,1,0,1,3,Non
C100284,46.0,Femme,34,99.28,3185.42,Annuel,Aucun,Carte bancaire,1,Occitanie,1,0,1,37,Non
C100555,50.0,Homme,44,85.18,3900.42,Mensuel,DSL,Prélèvement,1,Occitanie,0,0,1,38,Non
C100042,62.0,Homme,60,79.27,4327.42,Mensuel,DSL,Virement,0,Nouvelle-Aquitaine,0,0,0,19,Non
C100841,60.0,Femme,12,27.49,308.66,Mensuel,Fibre,Carte bancaire,1,Île-de-France,1,0,0,15,Non
C100167,28.0,Homme,11,18.5,187.19,Mensuel,DSL,Virement,0,Île-de-France,0,0,1,5,Non
C100416,80.0,Femme,22,89.91,2132.51,Mensuel,Fibre,Prélèvement,3,Nouvelle-Aquitaine,1,1,1,39,Oui
C100576,77.0,Femme,25,89.74,2234.56,Mensuel,Fibre,Carte bancaire,0,Grand Est,0,1,1,50,Non
C100834,72.0,Femme,2,61.34,109.13,Annuel,DSL,Chèque électronique,1,Grand Est,0,1,0,6,Oui
C100267,40.0,Femme,69,18.5,1253.15,Mensuel,DSL,Carte bancaire,0,Grand Est,0,0,1,12,Oui
C100867,71.0,Femme,2,18.5,38.66,Mensuel,Fibre,Carte bancaire,1,Île-de-France,0,1,0,26,Non
C100426,73.0,Homme,1,68.72,65.03,Annuel,Aucun,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,1,0,6,Non
C100690,81.0,Homme,61,39.04,2401.14,Annuel,Fibre,Virement,0,Provence-Alpes-Côte d'Azur,0,1,1,11,Non
C101159,39.0,Femme,25,60.98,1399.26,Mensuel,Aucun,Prélèvement,1,Hauts-de-France,1,0,1,79,Oui
C101199,57.0,Femme,63,90.73,,Mensuel,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,0,0,0,5,Oui
C100544,71.0,Femme,51,89.37,4412.84,Mensuel,Fibre,Prélèvement,0,Auvergne-Rhône-Alpes,0,1,1,24,Oui
C101319,43.0,Femme,38,49.91,2010.07,Mensuel,DSL,Carte bancaire,1,Occitanie,0,0,1,19,Non
C100674,57.0,Autre,14,122.94,1525.38,Mensuel,DSL,Virement,0,Nouvelle-Aquitaine,0,0,0,33,Non
C100689,68.0,Femme,35,58.08,2121.81,Mensuel,Aucun,Carte bancaire,2,Nouvelle-Aquitaine,0,1,0,2,Oui
C100907,29.0,Femme,69,72.01,5106.7,Annuel,Fibre,Prélèvement,2,Grand Est,0,0,1,15,Non
C101242,79.0,Femme,67,101.33,6634.98,Mensuel,Aucun,Prélèvement,0,Île-de-France,0,1,0,16,Non
C100851,69.0,Femme,11,95.35,,Mensuel,Fibre,Prélèvement,3,Hauts-de-France,0,1,1,16,Oui
C101377,66.0,Femme,68,85.7,5791.19,Biennal,DSL,Chèque électronique,2,Île-de-France,0,1,1,29,Non
C100159,68.0,Homme,70,18.5,1156.88,Biennal,DSL,Chèque électronique,1,Hauts-de-France,0,1,1,28,Non
C100895,57.0,Homme,13,68.97,849.45,Mensuel,DSL,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,0,1,24,Non
C100987,38.0,Homme,9,49.4,428.32,Mensuel,DSL,Carte bancaire,3,Nouvelle-Aquitaine,1,0,1,23,Oui
C101121,23.0,Homme,61,69.06,,Biennal,DSL,Prélèvement,2,Nouvelle-Aquitaine,0,0,1,13,Non
C100257,24.0,Homme,3,73.47,223.93,Mensuel,DSL,Prélèvement,1,Auvergne-Rhône-Alpes,0,0,0,29,Oui
C101098,20.0,Homme,13,100.76,1162.12,Mensuel,Fibre,Carte bancaire,1,Occitanie,0,0,1,20,Oui
C100335,69.0,Homme,37,99.3,3918.19,Annuel,Fibre,Carte bancaire,0,Nouvelle-Aquitaine,0,1,1,34,Oui
C101323,74.0,Femme,67,57.49,3971.36,Mensuel,DSL,Virement,1,Île-de-France,0,1,1,16,Oui
C100015,68.0,Femme,72,107.67,8236.89,Mensuel,Fibre,Prélèvement,2,Île-de-France,1,1,1,38,Oui
C100515,24.0,Homme,37,87.72,3291.66,Mensuel,Fibre,Chèque électronique,1,Île-de-France,0,0,0,15,Oui
C100324,80.0,Homme,58,55.61,3385.11,Mensuel,DSL,Chèque électronique,0,Occitanie,0,1,1,23,Oui
C100768,26.0,Homme,3,63.21,189.15,Biennal,Fibre,Virement,1,Occitanie,0,0,0,9,Oui
C100607,50.0,Homme,65,18.5,1130.64,Mensuel,DSL,Carte bancaire,2,Occitanie,0,0,0,22,Non
C101240,50.0,Femme,38,90.44,3358.41,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,0,0,45,Non
C101132,68.0,Femme,29,92.73,2551.19,Mensuel,Fibre,Prélèvement,0,Île-de-France,0,1,1,15,Oui
C101181,77.0,Homme,69,21.49,1379.69,Mensuel,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,1,1,74,Non
C100905,63.0,Femme,47,71.54,3312.25,Mensuel,Fibre,Chèque électronique,1,Nouvelle-Aquitaine,0,0,0,27,Non
C100222,63.0,Homme,56,118.72,6497.07,Mensuel,DSL,Carte bancaire,1,Île-de-France,1,0,1,25,Non
C100179,50.0,Homme,67,44.31,2864.97,Biennal,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,0,0,1,11,Non
C101043,41.0,Homme,70,48.77,3679.94,Annuel,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,1,0,0,46,Non
C100099,26.0,Homme,7,34.04,256.89,Mensuel,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,6,Non
C100836,69.0,Homme,66,95.74,5973.51,Annuel,Aucun,Carte bancaire,0,Provence-Alpes-Côte d'Azur,0,1,1,39,Non
C100757,42.0,Femme,27,59.66,1549.45,Biennal,Fibre,Virement,0,Nouvelle-Aquitaine,1,0,1,6,Non
C100521,27.0,Femme,60,54.12,3296.68,Mensuel,DSL,Chèque électronique,2,Hauts-de-France,0,0,1,18,Oui
C100761,53.0,Homme,37,64.47,2103.67,Mensuel,Fibre,Prélèvement,0,Nouvelle-Aquitaine,0,0,1,44,Non
C100022,29.0,Femme,60,60.87,,Mensuel,Fibre,Virement,1,Hauts-de-France,0,0,1,11,Non
C100356,27.0,Homme,12,18.5,229.38,Mensuel,DSL,Prélèvement,0,Auvergne-Rhône-Alpes,0,0,1,6,Non
C100733,67.0,Femme,60,44.72,2412.27,Mensuel,Fibre,Chèque électronique,1,Nouvelle-Aquitaine,0,1,1,19,Non
C101168,81.0,Homme,48,58.99,2783.32,Mensuel,Aucun,Prélèvement,0,Hauts-de-France,0,1,0,45,Oui
C101305,60.0,Homme,61,60.61,3646.86,Mensuel,Fibre,Carte bancaire,0,Occitanie,0,0,1,43,Non
C100611,47.0,Homme,18,27.42,460.77,Mensuel,DSL,Virement,2,Occitanie,0,0,1,32,Non
C101198,69.0,Femme,68,56.29,3895.94,Mensuel,DSL,Chèque électronique,1,Nouvelle-Aquitaine,0,1,1,37,Non
C100340,58.0,Femme,44,52.25,2210.85,Mensuel,Fibre,Carte bancaire,1,Occitanie,0,0,1,48,Non
C100431,65.0,Homme,21,80.73,1644.33,Mensuel,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,1,0,18,Oui
C100473,47.0,Homme,63,26.46,1559.57,Annuel,Fibre,Prélèvement,0,Nouvelle-Aquitaine,0,0,1,34,Oui
C100217,24.0,Femme,12,19.45,222.23,Mensuel,Fibre,Virement,1,Île-de-France,0,0,1,109,Oui
C100911,29.0,Homme,50,66.39,3061.48,Annuel,DSL,Prélèvement,0,Grand Est,1,0,0,46,Oui
C101167,43.0,Femme,42,62.93,2675.34,Mensuel,DSL,Chèque électronique,1,Nouvelle-Aquitaine,0,0,1,30,Non
C101011,,Femme,11,61.07,609.92,Mensuel,Fibre,Prélèvement,3,Provence-Alpes-Côte d'Azur,0,1,0,15,Oui
C101369,58.0,Homme,16,53.45,804.81,Mensuel,Aucun,Carte bancaire,1,Provence-Alpes-Côte d'Azur,1,0,1,9,Non
C100093,42.0,Femme,7,137.7,894.5,Annuel,DSL,Carte bancaire,0,Île-de-France,0,0,1,59,Non
C101008,64.0,Homme,36,66.66,2522.32,Biennal,Fibre,Chèque électronique,0,Grand Est,0,0,0,17,Non
C100696,64.0,Homme,62,113.2,6647.71,Annuel,Fibre,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,0,3,Non
C100996,51.0,Femme,68,70.18,4641.4,Annuel,Fibre,Carte bancaire,1,Occitanie,0,0,1,45,Non
C100153,36.0,Homme,30,73.31,1979.94,Biennal,Fibre,Chèque électronique,0,Grand Est,0,0,1,26,Non
C101225,80.0,Femme,18,633.31,1532.58,Biennal,DSL,Carte bancaire,3,Occitanie,1,1,1,27,Non
C100208,34.0,Femme,19,21.92,399.53,Mensuel,Aucun,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,0,26,Oui
C100789,18.0,Femme,64,68.35,4381.6,Mensuel,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,0,24,Non
C100580,23.0,Femme,62,91.26,5670.64,Mensuel,Fibre,Prélèvement,0,Occitanie,0,0,1,19,Non
C100703,28.0,Femme,52,18.5,907.4,Annuel,Aucun,Prélèvement,2,Île-de-France,1,0,1,23,Oui
C101185,37.0,Femme,64,37.37,2373.3,Mensuel,DSL,Prélèvement,0,Nouvelle-Aquitaine,1,0,0,4,Non
C100487,51.0,Autre,21,71.63,1381.32,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,0,1,54,Oui
C100559,72.0,Autre,50,49.97,2206.51,Annuel,Aucun,Prélèvement,2,Occitanie,1,1,0,14,Non
C100801,37.0,Homme,3,62.33,195.34,Mensuel,DSL,Carte bancaire,1,Grand Est,0,0,1,10,Non
C100512,71.0,Homme,64,46.99,2960.45,Mensuel,DSL,Carte bancaire,1,Auvergne-Rhône-Alpes,0,1,1,39,Non
C100633,42.0,Homme,18,48.16,860.45,Mensuel,DSL,Chèque électronique,2,Hauts-de-France,1,0,1,15,Oui
C101255,23.0,Autre,10,28.89,261.19,Biennal,DSL,Carte bancaire,0,Nouvelle-Aquitaine,1,0,1,21,Non
C100790,24.0,Femme,47,36.8,1657.55,Annuel,Fibre,Prélèvement,0,Île-de-France,0,0,1,14,Non
C100116,20.0,Homme,71,52.54,3746.76,Mensuel,Aucun,Prélèvement,2,Île-de-France,0,0,1,53,Non
C100740,70.0,Femme,53,96.73,4584.45,Biennal,Aucun,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,1,1,2,Non
C100830,33.0,Femme,23,95.45,2033.91,Mensuel,Fibre,Prélèvement,1,Nouvelle-Aquitaine,0,0,0,25,Non
C100119,,Femme,4,89.93,382.76,Annuel,Fibre,Virement,0,Île-de-France,0,0,1,22,Non
C100656,67.0,Homme,61,59.98,3591.83,Biennal,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,1,1,6,Non
C100635,61.0,Homme,38,116.78,4161.84,Annuel,Aucun,Chèque électronique,2,Hauts-de-France,0,0,1,13,Non
C100369,67.0,Femme,15,46.42,677.2,Annuel,DSL,Prélèvement,1,Nouvelle-Aquitaine,0,1,1,10,Oui
C100268,57.0,Homme,64,80.66,4766.58,Annuel,Aucun,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,1,8,Non
C100655,52.0,Femme,50,60.6,3013.91,Annuel,Aucun,Prélèvement,1,Hauts-de-France,0,0,1,20,Oui
C100935,78.0,Femme,8,29.32,229.43,Biennal,DSL,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,1,1,23,Non
C100822,,Homme,50,52.7,2401.45,Mensuel,Aucun,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,0,22,Non
C100866,70.0,Femme,38,22.65,893.99,Mensuel,DSL,Chèque électronique,0,Nouvelle-Aquitaine,0,1,1,6,Oui
C100046,46.0,Femme,20,56.6,1109.06,Mensuel,Aucun,Prélèvement,2,Provence-Alpes-Côte d'Azur,1,0,1,37,Non
C101216,50.0,Homme,26,60.49,1680.54,Mensuel,Fibre,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,32,Non
C100991,53.0,Homme,66,93.31,6483.09,Mensuel,DSL,Chèque électronique,1,Grand Est,1,0,0,65,Oui
C100876,52.0,Homme,24,40.41,874.88,Mensuel,DSL,Prélèvement,0,Nouvelle-Aquitaine,1,0,0,22,Non
C100773,63.0,Homme,56,67.07,3443.0,Mensuel,Aucun,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,0,1,50,Non
C100004,45.0,Femme,22,81.26,1827.45,Mensuel,DSL,Prélèvement,0,Occitanie,1,0,0,52,Oui
C101003,74.0,Homme,49,74.98,3409.51,Mensuel,Fibre,Chèque électronique,1,Nouvelle-Aquitaine,1,1,1,18,Oui
C100263,77.0,Femme,48,68.9,3154.56,Biennal,Aucun,Virement,3,Hauts-de-France,0,1,0,29,Non
C101116,81.0,Homme,39,64.03,2269.88,Mensuel,Fibre,Prélèvement,0,Nouvelle-Aquitaine,0,1,1,5,Oui
C101286,76.0,Femme,16,66.21,,Mensuel,Aucun,Carte bancaire,1,Grand Est,0,1,0,2,Oui
C100443,49.0,Homme,5,73.69,384.08,Mensuel,Fibre,Carte bancaire,1,Hauts-de-France,0,0,1,8,Oui
C101002,53.0,Femme,61,87.91,5749.22,Mensuel,Fibre,Virement,1,Provence-Alpes-Côte d'Azur,0,0,1,20,Non
C100837,30.0,Homme,40,126.73,5138.0,Mensuel,Fibre,Carte bancaire,0,Occitanie,0,0,1,21,Non
C101257,53.0,Femme,29,18.5,540.48,Biennal,DSL,Prélèvement,2,Occitanie,0,0,1,14,Non
C100304,52.0,Homme,2,66.48,127.66,Annuel,Fibre,Carte bancaire,1,Hauts-de-France,0,0,1,14,Oui
C101108,78.0,Femme,5,84.4,387.18,Mensuel,Fibre,Prélèvement,2,Occitanie,1,1,0,41,Oui
C100313,35.0,Homme,66,24.95,1716.72,Annuel,Fibre,Carte bancaire,1,Hauts-de-France,1,0,1,18,Non
C100149,21.0,Homme,26,65.12,1782.97,Biennal,Aucun,Prélèvement,1,Île-de-France,1,0,1,41,Non
C100574,18.0,Femme,20,30.36,596.22,Mensuel,Fibre,Virement,0,Occitanie,0,0,0,7,Non
C100050,66.0,Femme,31,90.74,2478.58,Mensuel,Fibre,Prélèvement,1,Grand Est,0,1,1,25,Oui
C101105,29.0,Homme,59,35.85,1925.55,Annuel,DSL,Carte bancaire,3,Auvergne-Rhône-Alpes,1,0,1,21,Oui
C100726,64.0,Femme,29,55.24,1657.0,Mensuel,Fibre,Carte bancaire,1,Île-de-France,0,0,1,24,Non
C100833,27.0,Homme,11,47.91,516.73,Mensuel,DSL,Virement,1,Provence-Alpes-Côte d'Azur,0,0,0,17,Oui
C100470,65.0,Femme,7,74.87,529.87,Biennal,Fibre,Virement,2,Grand Est,1,1,0,48,Non
